Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
3210,4853602528,can-o-whupass,0,131.04001,DST Saints  FLEX Josh Downs QB Joe Burrow RB Tony Pollard RB Travis Etienne Jr. TE Harold Fannin Jr. WR Ja'Marr Chase WR CeeDee Lamb WR DeVonta Smith,,,
3210,4854480899,dillonvess92,0,131.04001,DST Rams  FLEX Ja'Marr Chase QB Trevor Lawrence RB Kyren Williams RB D'Andre Swift TE Tyler Warren WR Brian Thomas Jr. WR Hollywood Brown WR Kayshon Boutte,,,
3212,4852380875,OCchamps,0,131.01999,DST Saints  FLEX Travis Etienne Jr. QB Josh Allen RB Breece Hall RB Chuba Hubbard TE Juwan Johnson WR Puka Nacua WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3213,4851741332,ztaylor90,0,131,DST Patriots  FLEX TreVeyon Henderson QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Juwan Johnson WR Jaxon Smith-Njigba WR DeVonta Smith WR Hollywood Brown,,,
3214,4847816422,wasoba23,0,130.94,DST Colts  FLEX Cedric Tillman QB Joe Burrow RB Christian McCaffrey RB De'Von Achane TE Dalton Kincaid WR Ja'Marr Chase WR Travis Hunter WR Chris Olave,,,
3214,4851616107,alex401x,0,130.94,DST Panthers  FLEX Keon Coleman QB Trevor Lawrence RB Chuba Hubbard RB Tony Pollard TE Grant Calcaterra WR Ja'Marr Chase WR CeeDee Lamb WR Brian Thomas Jr.,,,
3216,4846099944,Rotty010,0,130.9,DST Rams  FLEX De'Von Achane QB Kyler Murray RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
3216,4852256928,Outbackmatt,0,130.9,DST Seahawks  FLEX Hollywood Brown QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Brian Thomas Jr. WR Jaxon Smith-Njigba WR Chris Olave,,,
3216,4852584620,bustachubs,0,130.9,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Juwan Johnson WR Jaxon Smith-Njigba WR Hollywood Brown WR Cedric Tillman,,,
3216,4853062219,edice1322,0,130.9,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Juwan Johnson WR Jaxon Smith-Njigba WR Hollywood Brown WR Cedric Tillman,,,
3216,4853861236,ShowTime903,0,130.9,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Juwan Johnson WR Jaxon Smith-Njigba WR Hollywood Brown WR Cedric Tillman,,,
3221,4850204817,dsherizen,0,130.88,DST Rams  FLEX Tony Pollard QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Juwan Johnson WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3222,4851248184,bbaxter29,0,130.84,DST Titans  FLEX Cedric Tillman QB Joe Burrow RB Chase Brown RB Travis Etienne Jr. TE Jake Ferguson WR Ja'Marr Chase WR Brian Thomas Jr. WR Tetairoa McMillan,,,
3223,4853188595,Deno-13,0,130.82,DST Patriots  FLEX Trey McBride QB Josh Allen RB Christian McCaffrey RB James Conner TE Harold Fannin Jr. WR CeeDee Lamb WR Jaxon Smith-Njigba WR Van Jefferson,,,
3224,4846156833,jbarrientoswu,0,130.8,DST Patriots  FLEX Breece Hall QB Lamar Jackson RB Christian McCaffrey RB Kyren Williams TE Brenton Strange WR Jaxon Smith-Njigba WR Tetairoa McMillan WR Hollywood Brown,,,
3224,4854435729,julizabeth6,0,130.79999,DST Patriots  FLEX Christian McCaffrey QB Lamar Jackson RB James Cook RB Brian Robinson Jr. TE Sam LaPorta WR DJ Moore WR Khalil Shakir WR Tetairoa McMillan,,,
3226,4852357865,dmspung,0,130.78,DST Rams  FLEX Jonathan Taylor QB Justin Fields RB Christian McCaffrey RB Breece Hall TE Harold Fannin Jr. WR Puka Nacua WR Hollywood Brown WR Chris Olave,,,
3226,4852363986,JeffLeduc,0,130.78,DST Rams  FLEX Calvin Ridley QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Trey McBride WR Jaxon Smith-Njigba WR Hollywood Brown WR Rome Odunze,,,
3228,4853791011,Silver-Bullet,0,130.76001,DST Rams  FLEX Travis Etienne Jr. QB Mac Jones RB James Conner RB Kyren Williams TE Mark Andrews WR Ja'Marr Chase WR George Pickens WR Khalil Shakir,,,
3228,4845869379,ImmaculateTM54,0,130.76,DST Cardinals  FLEX James Cook QB Jared Goff RB Christian McCaffrey RB Breece Hall TE Jonnu Smith WR Marvin Harrison Jr. WR Khalil Shakir WR Ricky Pearsall,,,
3228,4851463183,derek3746,0,130.76,DST Lions  FLEX Cedric Tillman QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Trey McBride WR Puka Nacua WR Ricky Pearsall WR Hollywood Brown,,,
3231,4854481059,ryancassidy21,0,130.73999,DST Rams  FLEX Amon-Ra St. Brown QB Trevor Lawrence RB Kyren Williams RB Chuba Hubbard TE Brenton Strange WR A.J. Brown WR Garrett Wilson WR Ricky Pearsall,,,
3232,4850976239,drewmack10,0,130.70001,DST Ravens  FLEX DeVonta Smith QB Kyler Murray RB James Conner RB Javonte Williams TE Juwan Johnson WR Courtland Sutton WR Zay Flowers WR Jameson Williams,,,
3233,4853740600,rdennis24,0,130.66,DST Rams  FLEX Chris Olave QB Mac Jones RB Derrick Henry RB Christian McCaffrey TE Harold Fannin Jr. WR CeeDee Lamb WR Jaxon Smith-Njigba WR Ricky Pearsall,,,
3234,4853591895,Dictator_Deaton,0,130.64,DST Panthers  FLEX Chase Brown QB Dak Prescott RB Christian McCaffrey RB Breece Hall TE Harold Fannin Jr. WR CeeDee Lamb WR Jaxon Smith-Njigba WR Cedric Tillman,,,
3234,4852393262,jtraub,0,130.63998,DST Saints  FLEX Sam LaPorta QB Joe Burrow RB De'Von Achane RB Breece Hall TE Brenton Strange WR Ja'Marr Chase WR George Pickens WR Tetairoa McMillan,,,
3236,4848240989,kdtre9,0,130.62,DST Browns  FLEX Dawson Knox QB Matthew Stafford RB Derrick Henry RB Christian McCaffrey TE Sam LaPorta WR Amon-Ra St. Brown WR DK Metcalf WR Davante Adams,,,
3236,4850633659,it5tr1cky,0,130.62,DST Patriots  FLEX Christian McCaffrey QB Josh Allen RB Breece Hall RB David Montgomery TE Chig Okonkwo WR Ja'Marr Chase WR DK Metcalf WR Kendrick Bourne,,,
3236,4854470874,ramunas,0,130.62,DST Titans  FLEX Dyami Brown QB Josh Allen RB Jonathan Taylor RB James Cook TE George Kittle WR Tee Higgins WR DK Metcalf WR DJ Moore,,,
3239,4846526412,JoshSegal,0,130.6,DST Rams  FLEX Hollywood Brown QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Chris Olave,,,
3239,4847022072,jakesedwards10,0,130.6,DST Saints  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB James Conner TE Juwan Johnson WR Jaxon Smith-Njigba WR Ricky Pearsall WR Hollywood Brown,,,
3239,4849999812,phantomstranger0184,0,130.6,DST Rams  FLEX Chris Olave QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3239,4850071209,AndrewBerry4,0,130.6,DST Rams  FLEX Tee Higgins QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
3239,4850107143,tjregan21,0,130.6,DST Rams  FLEX Tee Higgins QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
3239,4851003549,Mneuberger91,0,130.6,DST Rams  FLEX Tee Higgins QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
3239,4852509117,snort2001,0,130.6,DST Rams  FLEX Chris Olave QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3239,4853223489,jonboh,0,130.6,DST Rams  FLEX Hollywood Brown QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Chris Olave,,,
3239,4853902315,dean78904,0,130.6,DST Saints  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Trey McBride WR Hollywood Brown WR Chris Olave WR Calvin Ridley,,,
3239,4854182578,Aaron24debord,0,130.6,DST Saints  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Trey McBride WR Hollywood Brown WR Chris Olave WR Calvin Ridley,,,
3239,4852777689,babyk29,0,130.59999,DST Dolphins  FLEX Kyren Williams QB Tua Tagovailoa RB Derrick Henry RB De'Von Achane TE Jake Ferguson WR Tyreek Hill WR DJ Moore WR Rashid Shaheed,,,
3239,4853891399,ESAL24,0,130.59999,DST Saints  FLEX James Conner QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Cedric Tillman,,,
3251,4851265474,IndyRoyal7,0,130.58,DST Rams  FLEX Kyren Williams QB Justin Fields RB Christian McCaffrey RB Travis Etienne Jr. TE Tyler Warren WR Jaxon Smith-Njigba WR Davante Adams WR Ricky Pearsall,,,
3251,4853353891,JimmyGIsMyHero6,0,130.58,DST Dolphins  FLEX Tee Higgins QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Puka Nacua WR Hollywood Brown WR Calvin Ridley,,,
3253,4854460213,Colemannice,0,130.56,DST 49ers  FLEX Jahmyr Gibbs QB Mac Jones RB Christian McCaffrey RB Isiah Pacheco TE Dalton Kincaid WR Amon-Ra St. Brown WR Marvin Harrison Jr. WR Khalil Shakir,,,
3254,4850955842,Bliven22,0,130.54001,DST Rams  FLEX Hollywood Brown QB Dak Prescott RB Breece Hall RB Travis Etienne Jr. TE Tyler Warren WR CeeDee Lamb WR Jaxon Smith-Njigba WR DeVonta Smith,,,
3255,4850715106,blkmoses53,0,130.5,DST Lions  FLEX Marvin Harrison Jr. QB Kyler Murray RB Chase Brown RB Javonte Williams TE Jake Ferguson WR CeeDee Lamb WR Zay Flowers WR DeAndre Hopkins,,,
3256,4846302252,LARMAN304,0,130.48,DST Patriots  FLEX Brian Thomas Jr. QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Jake Ferguson WR Ja'Marr Chase WR Hollywood Brown WR Darius Slayton,,,
3257,4848665233,michaelstanzii,0,130.45999,DST Rams  FLEX Chase Brown QB Mac Jones RB Christian McCaffrey RB James Conner TE Juwan Johnson WR CeeDee Lamb WR Ricky Pearsall WR Hollywood Brown,,,
3257,4853871327,n553887,0,130.45999,DST Lions  FLEX James Conner QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Juwan Johnson WR CeeDee Lamb WR Ricky Pearsall WR Hollywood Brown,,,
3257,4854380857,BigTyC,0,130.45999,DST Rams  FLEX A.J. Brown QB Mac Jones RB Christian McCaffrey RB Breece Hall TE Harold Fannin Jr. WR CeeDee Lamb WR Jaxon Smith-Njigba WR Ricky Pearsall,,,
3260,4853742775,andrewnorotsky,0,130.44,DST Bears  FLEX Tyreek Hill QB Trevor Lawrence RB James Conner RB Travis Etienne Jr. TE Colston Loveland WR Puka Nacua WR DK Metcalf WR Davante Adams,,,
3261,4853878632,BucNeaR,0,130.42,DST Patriots  FLEX Joshua Palmer QB Josh Allen RB Christian McCaffrey RB Jahmyr Gibbs TE Harold Fannin Jr. WR Puka Nacua WR Hollywood Brown WR Chris Olave,,,
3261,4853925941,Scoobz83,0,130.41998,DST Titans  FLEX Puka Nacua QB Josh Allen RB Christian McCaffrey RB Chuba Hubbard TE Dalton Kincaid WR Jaxon Smith-Njigba WR Hollywood Brown WR Kayshon Boutte,,,
3263,4850451110,stsnydes1,0,130.4,DST Rams  FLEX Jahmyr Gibbs QB Drake Maye RB Christian McCaffrey RB Travis Etienne Jr. TE Brenton Strange WR Garrett Wilson WR George Pickens WR Keon Coleman,,,
3263,4850834646,whk1223,0,130.4,DST Rams  FLEX Christian McCaffrey QB Drake Maye RB Kyren Williams RB Javonte Williams TE Hunter Henry WR CeeDee Lamb WR Marvin Harrison Jr. WR Kayshon Boutte,,,
3265,4851572298,larrybikes,0,130.38,DST Seahawks  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Puka Nacua WR Hollywood Brown WR Kayshon Boutte,,,
3265,4851812770,hbyanksman,0,130.38,DST Seahawks  FLEX De'Von Achane QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Hollywood Brown WR Kayshon Boutte,,,
3265,4852344001,pser10,0,130.38,DST Dolphins  FLEX Jonathan Taylor QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3268,4852012573,tmshucha,0,130.35999,DST Rams  FLEX Travis Etienne Jr. QB Mac Jones RB Christian McCaffrey RB Breece Hall TE Trey McBride WR A.J. Brown WR Jaxon Smith-Njigba WR Chris Olave,,,
3269,4849759024,ckeneagy,0,130.34,DST Patriots  FLEX TreVeyon Henderson QB Jalen Hurts RB James Conner RB Javonte Williams TE Brenton Strange WR Amon-Ra St. Brown WR A.J. Brown WR Hollywood Brown,,,
3269,4854020110,team.BrownLaw,0,130.34,DST Rams  FLEX Tommy Tremble QB Dak Prescott RB Derrick Henry RB James Cook TE Dawson Knox WR CeeDee Lamb WR Puka Nacua WR Marvin Harrison Jr.,,,
3271,4847185515,RonRapture28,0,130.32,DST Rams  FLEX Hollywood Brown QB Josh Allen RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR CeeDee Lamb WR Jaxon Smith-Njigba WR Kayshon Boutte,,,
3271,4851175485,laser1064,0,130.32,DST Patriots  FLEX Hollywood Brown QB Josh Allen RB Javonte Williams RB Travis Etienne Jr. TE Trey McBride WR Zay Flowers WR Jaxon Smith-Njigba WR Keon Coleman,,,
3273,4852281481,ckckf5,0,130.3,DST Rams  FLEX James Conner QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Tyler Warren WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
3273,4853731795,pikappgt,0,130.29999,DST Rams  FLEX Marvin Harrison Jr. QB Lamar Jackson RB Jahmyr Gibbs RB Javonte Williams TE Sam LaPorta WR Zay Flowers WR Jaylen Waddle WR Kayshon Boutte,,,
3273,4854239797,VandyfortheWin93,0,130.29999,DST Saints  FLEX Alvin Kamara QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Brenton Strange WR Tee Higgins WR Jaxon Smith-Njigba WR Cedric Tillman,,,
3276,4850490548,Aldoth,0,130.28,DST Ravens  FLEX Puka Nacua QB Justin Fields RB James Conner RB Travis Etienne Jr. TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Marvin Harrison Jr. WR George Pickens,,,
3276,4851943507,Quin0127,0,130.28,DST Bengals  FLEX Puka Nacua QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Hollywood Brown WR Chris Olave,,,
3276,4854464708,changeup45,0,130.28,DST Giants  FLEX Hollywood Brown QB Patrick Mahomes RB Jahmyr Gibbs RB Breece Hall TE Harold Fannin Jr. WR Ja'Marr Chase WR Marvin Harrison Jr. WR Tetairoa McMillan,,,
3279,4850382401,GameOver505,0,130.26,DST Rams  FLEX Puka Nacua QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Courtland Sutton WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3280,4851114676,ncohen11,0,130.23999,DST Steelers  FLEX Trey McBride QB Trevor Lawrence RB Christian McCaffrey RB Javonte Williams TE Brenton Strange WR Puka Nacua WR Khalil Shakir WR Hollywood Brown,,,
3281,4850564074,jcurtis3003,0,130.2,DST Cowboys  FLEX Kyren Williams QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Hunter Henry WR Ja'Marr Chase WR Marvin Harrison Jr. WR Elic Ayomanor,,,
3281,4852410813,smithcas87,0,130.2,DST Rams  FLEX Hollywood Brown QB Lamar Jackson RB Christian McCaffrey RB James Conner TE Harold Fannin Jr. WR Tyreek Hill WR Tee Higgins WR Calvin Ridley,,,
3281,4853495897,DillonJosephsen,0,130.2,DST Giants  FLEX Saquon Barkley QB Drake Maye RB Christian McCaffrey RB Alvin Kamara TE Travis Kelce WR Tetairoa McMillan WR Hollywood Brown WR Calvin Ridley,,,
3281,4853648831,dudemanpa,0,130.2,DST Steelers  FLEX Travis Kelce QB Lamar Jackson RB Christian McCaffrey RB Jonathan Taylor TE Chig Okonkwo WR Brian Thomas Jr. WR Ricky Pearsall WR Hollywood Brown,,,
3281,4853688729,thedphil1908,0,130.2,DST Cowboys  FLEX Chase Brown QB Lamar Jackson RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tetairoa McMillan WR Hollywood Brown WR Calvin Ridley,,,
3286,4854243992,mac1313,0,130.18,DST Titans  FLEX Isaac TeSlaa QB Justin Fields RB Christian McCaffrey RB David Montgomery TE Harold Fannin Jr. WR Ja'Marr Chase WR CeeDee Lamb WR Garrett Wilson,,,
3287,4853892339,Allgood76470,0,130.14001,DST Rams  FLEX Hollywood Brown QB Joe Burrow RB Christian McCaffrey RB Tyrone Tracy Jr. TE Harold Fannin Jr. WR Ja'Marr Chase WR Tee Higgins WR Chris Olave,,,
3287,4851099181,hester02,0,130.14,DST Browns  FLEX Trey McBride QB Dak Prescott RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR CeeDee Lamb WR Tetairoa McMillan WR Hollywood Brown,,,
3287,4854415221,fuknshytup,0,130.13998,DST 49ers  FLEX Stefon Diggs QB Daniel Jones RB Christian McCaffrey RB Travis Etienne Jr. TE Travis Kelce WR Puka Nacua WR Ricky Pearsall WR Keon Coleman,,,
3290,4850259806,mkolbert99,0,130.12,DST Saints  FLEX CeeDee Lamb QB Josh Allen RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
3290,4853612824,Hamilton3650,0,130.12,DST Dolphins  FLEX Christian McCaffrey QB Josh Allen RB Jahmyr Gibbs RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Joshua Palmer WR Elic Ayomanor,,,
3292,4849686916,tbat20,0,130.1,DST Saints  FLEX Javonte Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Hunter Henry WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
3292,4852576955,m1kebak3r,0,130.1,DST Saints  FLEX James Conner QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Juwan Johnson WR Jaxon Smith-Njigba WR Hollywood Brown WR Cedric Tillman,,,
3292,4854363400,Jessevan15,0,130.1,DST Cardinals  FLEX Jahmyr Gibbs QB Drake Maye RB Kyren Williams RB Travis Etienne Jr. TE Dalton Kincaid WR CeeDee Lamb WR Hollywood Brown WR Keon Coleman,,,
3295,4846099726,bitsofrealpanther,0,130.08,DST Seahawks  FLEX De'Von Achane QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4846202718,gmudd,0,130.08,DST Seahawks  FLEX De'Von Achane QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4847265239,tripleb77,0,130.08,DST Seahawks  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Michael Pittman Jr.,,,
3295,4847430213,H24Crook,0,130.08,DST Seahawks  FLEX De'Von Achane QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4847782509,NeFoo,0,130.08,DST Seahawks  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4848000753,jm3189,0,130.08,DST Seahawks  FLEX De'Von Achane QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4848076601,steelernation60,0,130.08,DST Seahawks  FLEX De'Von Achane QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4848712189,AdamShulman,0,130.08,DST Seahawks  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4849944352,bendeuce6,0,130.08,DST Seahawks  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4850332204,crashdavis8,0,130.08,DST Seahawks  FLEX De'Von Achane QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4850404264,ral23,0,130.08,DST Seahawks  FLEX De'Von Achane QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4850712446,msanchez42,0,130.08,DST Seahawks  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4850722059,Markfich,0,130.08,DST Seahawks  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4851630656,mjb524,0,130.08,DST Seahawks  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4851877088,Butterjc81,0,130.08,DST Seahawks  FLEX De'Von Achane QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4851982935,Det5135,0,130.08,DST Cowboys  FLEX Elic Ayomanor QB Justin Fields RB Saquon Barkley RB Christian McCaffrey TE Juwan Johnson WR CeeDee Lamb WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4852007047,MarsupialMadness,0,130.08,DST Seahawks  FLEX De'Von Achane QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4852172599,kclutch,0,130.08,DST Seahawks  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4852198969,zranks05,0,130.08,DST Seahawks  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4852202064,dustingmay,0,130.08,DST Seahawks  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4852208606,amjohn2,0,130.08,DST Seahawks  FLEX De'Von Achane QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4852336697,slowpokemcgee,0,130.08,DST Seahawks  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4852507701,z24lax,0,130.08,DST Seahawks  FLEX De'Von Achane QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4852556847,amtr58,0,130.08,DST Seahawks  FLEX De'Von Achane QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4852569587,The_Alchemyst,0,130.08,DST Seahawks  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4852890635,anbob,0,130.08,DST Seahawks  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4853439286,BBoesch1989,0,130.08,DST Seahawks  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4853601029,nmigliore,0,130.08,DST Seahawks  FLEX Christian McCaffrey QB Justin Fields RB De'Von Achane RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4853625635,moneyhungrier,0,130.08,DST Cowboys  FLEX Elic Ayomanor QB Justin Fields RB Saquon Barkley RB Christian McCaffrey TE Juwan Johnson WR CeeDee Lamb WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4854149610,Binny68,0,130.08,DST Seahawks  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4854262099,fscspirit13,0,130.08,DST Seahawks  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Michael Pittman Jr.,,,
3295,4854363279,dippinthewic,0,130.08,DST Seahawks  FLEX De'Von Achane QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3295,4854450239,Artrell59,0,130.08,DST Seahawks  FLEX De'Von Achane QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,,,
3328,4850404390,Russ99,0,130.06,DST Rams  FLEX Trey McBride QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Brian Thomas Jr. WR Hollywood Brown,,,
3328,4851158395,IDIZWUDIDIZ,0,130.06,DST Rams  FLEX Breece Hall QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR CeeDee Lamb WR Jaxon Smith-Njigba WR Hollywood Brown,,,
