Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,cash_win,lineup_rating,cash_result
4893,4854424827,daggeerr,0,115.880005,DST Rams  FLEX Kyren Williams QB Caleb Williams RB Christian McCaffrey RB J.K. Dobbins TE Harold Fannin Jr. WR Garrett Wilson WR Courtland Sutton WR Jaxon Smith-Njigba,False,16.225376786825322,Loss
4893,4854451527,Reeve2001,0,115.88,DST Rams  FLEX De'Von Achane QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Grant Calcaterra WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,False,21.828850832589126,Loss
4895,4854392674,scottnyre,0,115.79999,DST Ravens  FLEX James Cook QB Kyler Murray RB Breece Hall RB Brian Robinson Jr. TE Jonnu Smith WR Zay Flowers WR Jaxon Smith-Njigba WR Marvin Harrison Jr.,False,5.965778623898066,Loss
4896,4852972148,JoeSchroeduh,0,115.78,DST Rams  FLEX De'Von Achane QB Justin Fields RB Christian McCaffrey RB Kyren Williams TE Jake Ferguson WR A.J. Brown WR Hollywood Brown WR Chris Olave,False,19.49071058327761,Loss
4896,4853409646,zacksmith1977,0,115.78,DST Bears  FLEX Christian McCaffrey QB Caleb Williams RB Breece Hall RB Travis Etienne Jr. TE Hunter Henry WR Puka Nacua WR Jaxon Smith-Njigba WR Keon Coleman,False,14.874899229033325,Loss
4896,4854362064,Lunker1302,0,115.78,DST Cowboys  FLEX Jahmyr Gibbs QB Justin Fields RB Christian McCaffrey RB Zach Charbonnet TE Juwan Johnson WR CeeDee Lamb WR Tetairoa McMillan WR Kayshon Boutte,False,13.000355753292196,Loss
4899,4847522345,Banzai76,0,115.76,DST Titans  FLEX Saquon Barkley QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR A.J. Brown WR Zay Flowers WR Hollywood Brown,False,18.966644665328477,Loss
4900,4849885458,Hilyer6213,0,115.74,DST Broncos  FLEX Harold Fannin Jr. QB Jalen Hurts RB Christian McCaffrey RB Travis Etienne Jr. TE Juwan Johnson WR CeeDee Lamb WR A.J. Brown WR Hollywood Brown,False,17.535541581698155,Loss
4901,4846072065,bluebld93,0,115.72,DST Titans  FLEX Christian McCaffrey QB Josh Allen RB De'Von Achane RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Marvin Harrison Jr. WR Joshua Palmer,False,16.70912994185529,Loss
4901,4854364925,oaklee63,0,115.71999,DST Rams  FLEX Keon Coleman QB Josh Allen RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR Puka Nacua WR Marvin Harrison Jr. WR Kayshon Boutte,False,16.830068230612785,Loss
4901,4854438819,BIGREDMACHINE5,0,115.71999,DST Rams  FLEX Jahmyr Gibbs QB Aaron Rodgers RB Kyren Williams RB Javonte Williams TE Dalton Kincaid WR A.J. Brown WR Tyreek Hill WR Keon Coleman,False,9.372207090567429,Loss
4904,4853760065,4Brooke,0,115.700005,DST Titans  FLEX Derrick Henry QB Lamar Jackson RB Christian McCaffrey RB Tony Pollard TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Chris Olave WR Calvin Ridley,False,16.326158694123233,Loss
4904,4851561530,Stabilo_Boss,0,115.7,DST Ravens  FLEX Derrick Henry QB Tua Tagovailoa RB Christian McCaffrey RB Breece Hall TE Theo Johnson WR Tyreek Hill WR Chris Olave WR Kayshon Boutte,False,9.412519853486593,Loss
4906,4850904446,vicmikels,0,115.68001,DST Rams  FLEX Breece Hall QB Justin Fields RB James Conner RB TreVeyon Henderson TE Harold Fannin Jr. WR Amon-Ra St. Brown WR Brian Thomas Jr. WR George Pickens,False,10.944404844414828,Loss
4906,4845533091,Vbmonarch,0,115.68,DST Rams  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR Puka Nacua WR Ricky Pearsall WR Hollywood Brown,False,23.642925163951514,Loss
4906,4851128646,DenversNuggs,0,115.68,DST Rams  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR Puka Nacua WR Ricky Pearsall WR Hollywood Brown,False,23.642925163951514,Loss
4906,4851239027,CPyper94,0,115.68,DST Patriots  FLEX Chris Olave QB Justin Fields RB Christian McCaffrey RB Chuba Hubbard TE Brenton Strange WR CeeDee Lamb WR Garrett Wilson WR Hollywood Brown,False,14.854742847573744,Loss
4906,4851930375,na35,0,115.68,DST Rams  FLEX Travis Etienne Jr. QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Ricky Pearsall WR Hollywood Brown,False,23.642925163951514,Loss
4911,4854355495,astills45,0,115.65999,DST Cardinals  FLEX James Conner QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Brenton Strange WR A.J. Brown WR Zay Flowers WR Ricky Pearsall,False,18.18054578840478,Loss
4912,4854444651,IrishCARRbomb33,0,115.64,DST Rams  FLEX DK Metcalf QB Joe Burrow RB Christian McCaffrey RB TreVeyon Henderson TE Harold Fannin Jr. WR A.J. Brown WR Davante Adams WR George Pickens,False,15.721467250335772,Loss
4913,4853075131,hewinss1,0,115.62,DST Colts  FLEX Hollywood Brown QB Josh Allen RB Christian McCaffrey RB Breece Hall TE Harold Fannin Jr. WR Ja'Marr Chase WR Keon Coleman WR Chris Olave,False,16.447096982880726,Loss
4914,4849942614,Veggi_Boi,0,115.6,DST Patriots  FLEX Kayshon Boutte QB Lamar Jackson RB Christian McCaffrey RB James Conner TE Brenton Strange WR A.J. Brown WR Garrett Wilson WR Chris Olave,False,13.141450423509271,Loss
4914,4850224460,Bdunc27,0,115.6,DST Rams  FLEX Breece Hall QB Drake Maye RB Christian McCaffrey RB Kyren Williams TE Hunter Henry WR CeeDee Lamb WR Jerry Jeudy WR Kayshon Boutte,False,14.874899229033325,Loss
4914,4851006916,dre925,0,115.6,DST Rams  FLEX Derrick Henry QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Calvin Ridley,False,21.304784914639995,Loss
4914,4852332063,hess-m,0,115.6,DST Rams  FLEX Derrick Henry QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Calvin Ridley,False,21.304784914639995,Loss
4914,4854158080,DangDiggy75,0,115.6,DST Cowboys  FLEX George Pickens QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Brenton Strange WR Jaxon Smith-Njigba WR Marvin Harrison Jr. WR Kayshon Boutte,False,14.229895022326701,Loss
4914,4853965817,PaulyBlart,0,115.59999,DST Patriots  FLEX Derrick Henry QB Drake Maye RB Chase Brown RB Javonte Williams TE Sam LaPorta WR Jaxon Smith-Njigba WR Hollywood Brown WR Keon Coleman,False,11.24675056630856,Loss
4920,4852930457,jth1088,0,115.58,DST Rams  FLEX Hollywood Brown QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Tee Higgins WR Chris Olave,False,23.139015627461962,Loss
4920,4853259074,DGatlin14,0,115.58,DST Rams  FLEX Puka Nacua QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Hollywood Brown WR Chris Olave,False,23.139015627461962,Loss
4922,4852976691,vegasbaby13,0,115.55999,DST Ravens  FLEX Ja'Marr Chase QB Mac Jones RB Derrick Henry RB Chase Brown TE Brenton Strange WR Ricky Pearsall WR Hollywood Brown WR Keon Coleman,False,14.431458836922522,Loss
4923,4854403018,PBarn,0,115.54001,DST Bears  FLEX Travis Etienne Jr. QB Dak Prescott RB James Conner RB Breece Hall TE Brenton Strange WR CeeDee Lamb WR Jaxon Smith-Njigba WR DeVonta Smith,False,10.480808070844443,Loss
4923,4853886767,jcoleg,0,115.54,DST Saints  FLEX Puka Nacua QB Jalen Hurts RB De'Von Achane RB Chase Brown TE Ja'Tavion Sanders WR A.J. Brown WR Hollywood Brown WR Kayshon Boutte,False,12.294882402206824,Loss
4925,4852100782,sillykdawg,0,115.520004,DST Rams  FLEX Hollywood Brown QB Josh Allen RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR DeVonta Smith,False,21.324941296099578,Loss
4925,4854173765,jwhitlock77,0,115.52,DST Cardinals  FLEX Tyler Warren QB Josh Allen RB Derrick Henry RB Christian McCaffrey TE Juwan Johnson WR Jaxon Smith-Njigba WR Hollywood Brown WR Kayshon Boutte,False,13.363170619564674,Loss
4927,4854430149,sprpich,0,115.49999,DST Cowboys  FLEX Kyren Williams QB Lamar Jackson RB Chase Brown RB James Cook TE Jonnu Smith WR Davante Adams WR Marvin Harrison Jr. WR Calvin Austin III,False,7.941104006937105,Loss
4928,4849956010,Drose0127,0,115.48,DST Browns  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Puka Nacua WR Hollywood Brown WR Calvin Ridley,False,21.34509767755916,Loss
4928,4852380305,wdumond,0,115.48,DST Rams  FLEX Kyren Williams QB Justin Fields RB Christian McCaffrey RB Jahmyr Gibbs TE Juwan Johnson WR Jaxon Smith-Njigba WR Travis Hunter WR Hollywood Brown,False,19.06742657262639,Loss
4928,4854004514,beastmode2423,0,115.48,DST Titans  FLEX Jahmyr Gibbs QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Garrett Wilson WR Hollywood Brown WR Chris Olave,False,18.019294736728124,Loss
4931,4854233180,BigWilburStyle,0,115.46001,DST Rams  FLEX Chase Brown QB Mac Jones RB Derrick Henry RB Christian McCaffrey TE Harold Fannin Jr. WR CeeDee Lamb WR Hollywood Brown WR Cedric Tillman,False,20.45821689333755,Loss
4932,4854054219,cardfan54,0,115.44,DST Rams  FLEX Marvin Harrison Jr. QB Joe Burrow RB TreVeyon Henderson RB Jaylen Warren TE Juwan Johnson WR Ja'Marr Chase WR Brian Thomas Jr. WR Hollywood Brown,False,12.657697268479302,Loss
4932,4846475225,King_of_Walruses,0,115.439995,DST Rams  FLEX Ja'Marr Chase QB Joe Burrow RB Chase Brown RB Javonte Williams TE Dalton Kincaid WR Garrett Wilson WR Ricky Pearsall WR JuJu Smith-Schuster,False,12.960042990373033,Loss
4934,4845589635,cbo8795,0,115.399994,DST Ravens  FLEX Chase Brown QB Lamar Jackson RB Christian McCaffrey RB Kyren Williams TE Brenton Strange WR Marvin Harrison Jr. WR DJ Moore WR Tyquan Thornton,False,15.136932188007892,Loss
4935,4854414351,pjean33,0,115.38,DST Rams  FLEX Trey Benson QB Justin Fields RB Christian McCaffrey RB Kyren Williams TE Dalton Kincaid WR CeeDee Lamb WR Jaxon Smith-Njigba WR Jerry Jeudy,False,15.580372580118699,Loss
4935,4853294453,TDog1970,0,115.37999,DST Browns  FLEX Hollywood Brown QB Justin Fields RB Christian McCaffrey RB Travis Etienne Jr. TE Brenton Strange WR CeeDee Lamb WR Tee Higgins WR Jaxon Smith-Njigba,False,18.926331902409316,Loss
4937,4854471438,OB_uno,0,115.36,DST Cardinals  FLEX Tyrone Tracy Jr. QB Mac Jones RB Derrick Henry RB Christian McCaffrey TE Tyler Warren WR Zay Flowers WR DJ Moore WR Jerry Jeudy,False,11.972380298853512,Loss
4938,4854411107,manny711,0,115.340004,DST Patriots  FLEX James Conner QB Joe Burrow RB Christian McCaffrey RB Travis Etienne Jr. TE Tyler Warren WR Tee Higgins WR Keon Coleman WR Chris Olave,False,15.741623631795353,Loss
4939,4853315762,BEllis62,0,115.32,DST Cardinals  FLEX Brian Thomas Jr. QB Aaron Rodgers RB Jahmyr Gibbs RB Chase Brown TE David Njoku WR Marvin Harrison Jr. WR Keon Coleman WR Rome Odunze,False,8.928766698456625,Loss
4940,4853146778,Cbark34,0,115.3,DST Steelers  FLEX Chase Brown QB Drake Maye RB Derrick Henry RB Christian McCaffrey TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,19.14805209846472,Loss
4941,4848348853,bds528,0,115.28001,DST Colts  FLEX Travis Kelce QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Jaxon Smith-Njigba WR DeVonta Smith,False,19.67211801641385,Loss
4941,4854396988,mtshapanka,0,115.28,DST Rams  FLEX Alvin Kamara QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Hollywood Brown WR Calvin Ridley,False,23.280110297679038,Loss
4943,4853634669,jdpruis,0,115.26,DST Rams  FLEX Saquon Barkley QB Mac Jones RB Derrick Henry RB Christian McCaffrey TE Juwan Johnson WR Ricky Pearsall WR Keon Coleman WR Chris Olave,False,15.076463043629147,Loss
4944,4848110703,anthony_anderson,0,115.240005,DST Rams  FLEX Harold Fannin Jr. QB Joe Burrow RB Christian McCaffrey RB Kyren Williams TE Trey McBride WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,False,22.796357142649065,Loss
4944,4854414380,sukmyditka34,0,115.24,DST Colts  FLEX Garrett Wilson QB Dak Prescott RB Travis Etienne Jr. RB Jaylen Warren TE Mark Andrews WR CeeDee Lamb WR Tee Higgins WR Keon Coleman,False,9.17064327597161,Loss
4946,4852424050,BodyMarx,0,115.22,DST Rams  FLEX Derrick Henry QB Josh Allen RB Breece Hall RB Dylan Sampson TE Harold Fannin Jr. WR CeeDee Lamb WR Rome Odunze WR Kayshon Boutte,False,8.848141172618297,Loss
4946,4854419617,twainmark,0,115.21999,DST Rams  FLEX Garrett Wilson QB Josh Allen RB Javonte Williams RB Travis Etienne Jr. TE Dalton Kincaid WR CeeDee Lamb WR Michael Pittman Jr. WR Keon Coleman,False,9.210956038890775,Loss
4948,4849909014,Pdiddy31,0,115.18001,DST Rams  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Tetairoa McMillan WR Jahan Dotson,False,20.276809460201314,Loss
4948,4846275196,bell267ben,0,115.18,DST Rams  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR Puka Nacua WR Hollywood Brown WR Calvin Ridley,False,23.340579442057784,Loss
4948,4850222554,nick3420,0,115.18,DST Rams  FLEX Travis Etienne Jr. QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Hollywood Brown WR Calvin Ridley,False,23.340579442057784,Loss
4948,4854282119,eamuscatuli15,0,115.18,DST Rams  FLEX Travis Etienne Jr. QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Hollywood Brown WR Calvin Ridley,False,23.340579442057784,Loss
4948,4849488431,sfairch1,0,115.17999,DST Patriots  FLEX Travis Etienne Jr. QB Justin Fields RB Christian McCaffrey RB Breece Hall TE David Njoku WR Jaxon Smith-Njigba WR Marvin Harrison Jr. WR George Pickens,False,13.584890815620076,Loss
4953,4854183015,tx_player,0,115.14,DST Rams  FLEX Chuba Hubbard QB Joe Burrow RB Breece Hall RB Travis Etienne Jr. TE Grant Calcaterra WR Ja'Marr Chase WR Brian Thomas Jr. WR Calvin Ridley,False,13.34301423810509,Loss
4954,4846524973,Santang44,0,115.12,DST Titans  FLEX Christian McCaffrey QB Josh Allen RB Chase Brown RB Kyren Williams TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Tetairoa McMillan WR Hollywood Brown,False,20.236496697282146,Loss
4954,4851609051,Reducedsuspension,0,115.119995,DST Rams  FLEX Chase Brown QB Josh Allen RB Christian McCaffrey RB Travis Etienne Jr. TE Sam LaPorta WR Jaxon Smith-Njigba WR Marvin Harrison Jr. WR Elic Ayomanor,False,18.05960749964729,Loss
4954,4854095342,lvydoll,0,115.119995,DST Rams  FLEX DeVonta Smith QB Josh Allen RB James Conner RB Travis Etienne Jr. TE Dalton Kincaid WR Puka Nacua WR Zay Flowers WR Joshua Palmer,False,12.17394411344933,Loss
4954,4854245559,Dresden42,0,115.119995,DST Rams  FLEX DK Metcalf QB Aaron Rodgers RB Saquon Barkley RB Kyren Williams TE David Njoku WR Jaxon Smith-Njigba WR Tetairoa McMillan WR Hollywood Brown,False,12.093318587611003,Loss
4958,4854439279,a18taylor,0,115.079994,DST Saints  FLEX Sam LaPorta QB Patrick Mahomes RB Jahmyr Gibbs RB Chase Brown TE Tyler Warren WR Brian Thomas Jr. WR Jaxon Smith-Njigba WR Chris Olave,False,11.891754773015183,Loss
4959,4846137811,ShawnHeem,0,115.04,DST Bears  FLEX James Conner QB Dak Prescott RB Christian McCaffrey RB Chase Brown TE Brenton Strange WR CeeDee Lamb WR Chris Olave WR Cedric Tillman,False,14.63302265151834,Loss
4959,4852432606,PaulD2424,0,115.03999,DST Rams  FLEX Jaxon Smith-Njigba QB Jalen Hurts RB Kyren Williams RB Breece Hall TE Brenton Strange WR Ja'Marr Chase WR Keon Coleman WR Kayshon Boutte,False,11.851442010096019,Loss
4961,4853983950,jeff5022,0,115.02,DST Rams  FLEX Breece Hall QB Josh Allen RB Christian McCaffrey RB Kyren Williams TE Juwan Johnson WR Jaxon Smith-Njigba WR DeVonta Smith WR Cedric Tillman,False,16.144751260986993,Loss
4962,4851889114,DyerStreetGeek,0,115.0,DST Rams  FLEX Sam LaPorta QB Drake Maye RB Derrick Henry RB Christian McCaffrey TE Juwan Johnson WR CeeDee Lamb WR Ricky Pearsall WR DeMario Douglas,False,14.733804558816253,Loss
4962,4854353971,kman5785,0,115.0,DST Colts  FLEX Chris Olave QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE David Njoku WR Puka Nacua WR Hollywood Brown WR JuJu Smith-Schuster,False,16.064125735148664,Loss
4962,4854363773,bosox2448,0,115.0,DST Broncos  FLEX Evan Engram QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Zay Flowers WR Jaxon Smith-Njigba WR DeVonta Smith,False,17.757261777753556,Loss
4962,4854499552,Garrett009,0,115.0,DST Lions  FLEX Darius Slayton QB Kyler Murray RB Saquon Barkley RB Jaylen Warren TE Hunter Henry WR Puka Nacua WR Zay Flowers WR Marvin Harrison Jr.,False,6.651095593523856,Loss
4962,4852452205,kacktrey7,0,114.99999,DST Jets  FLEX Michael Pittman Jr. QB Drake Maye RB Jahmyr Gibbs RB Breece Hall TE Trey McBride WR Brian Thomas Jr. WR Davante Adams WR Stefon Diggs,False,7.860478481098776,Loss
4967,4853176598,cava1985,0,114.98001,DST Saints  FLEX Trey McBride QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR CeeDee Lamb WR Tetairoa McMillan WR Hollywood Brown,False,21.183846625882502,Loss
4967,4849698102,jazzman31,0,114.98,DST Rams  FLEX DeAndre Hopkins QB Justin Fields RB Travis Etienne Jr. RB Brian Robinson Jr. TE David Njoku WR CeeDee Lamb WR Puka Nacua WR Garrett Wilson,False,10.158305967491128,Loss
4967,4851650228,TrillCosby,0,114.979996,DST Rams  FLEX Travis Kelce QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Tee Higgins WR Calvin Ridley,False,22.332760369078684,Loss
4967,4853217694,Rabble303,0,114.979996,DST Rams  FLEX Travis Kelce QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Tee Higgins WR Calvin Ridley,False,22.332760369078684,Loss
4971,4854450765,tommymandy,0,114.94,DST Cowboys  FLEX Mason Taylor QB Joe Burrow RB Saquon Barkley RB Chase Brown TE Jake Ferguson WR Ja'Marr Chase WR CeeDee Lamb WR Ainias Smith,False,9.714865575380324,Loss
4971,4854207767,rayvaughn22,0,114.939995,DST Saints  FLEX Alvin Kamara QB Dak Prescott RB Christian McCaffrey RB Kyren Williams TE Mark Andrews WR CeeDee Lamb WR Hollywood Brown WR JuJu Smith-Schuster,False,15.459434291361205,Loss
4973,4850504806,sloree,0,114.920006,DST Cardinals  FLEX Harold Fannin Jr. QB Josh Allen RB Christian McCaffrey RB James Conner TE Trey McBride WR Zay Flowers WR Hollywood Brown WR Calvin Ridley,False,18.422422365919765,Loss
4973,4853926843,Dallasajalex,0,114.920006,DST Cowboys  FLEX Trey Benson QB Josh Allen RB Jahmyr Gibbs RB Javonte Williams TE Tyler Warren WR CeeDee Lamb WR Keon Coleman WR Kayshon Boutte,False,5.623120139085172,Loss
4975,4854490600,GSW111,0,114.90001,DST Panthers  FLEX TreVeyon Henderson QB Lamar Jackson RB Derrick Henry RB Tony Pollard TE Harold Fannin Jr. WR Ja'Marr Chase WR Zay Flowers WR Isaac TeSlaa,False,9.593927286622831,Loss
4976,4845168296,keepitwolf81,0,114.880005,DST Rams  FLEX Kyren Williams QB Justin Fields RB Breece Hall RB Travis Etienne Jr. TE Harold Fannin Jr. WR CeeDee Lamb WR Puka Nacua WR Kayshon Boutte,False,14.915211991952487,Loss
4976,4853534865,btibbitts,0,114.880005,DST Eagles  FLEX Hollywood Brown QB Justin Fields RB Christian McCaffrey RB Dylan Sampson TE Harold Fannin Jr. WR CeeDee Lamb WR Garrett Wilson WR Jaxon Smith-Njigba,False,16.68897356039571,Loss
4978,4850033658,rmliss,0,114.840004,DST Rams  FLEX Harold Fannin Jr. QB Joe Burrow RB Christian McCaffrey RB Chase Brown TE Hunter Henry WR Puka Nacua WR Jaxon Smith-Njigba WR Hollywood Brown,False,22.83666990556823,Loss
4978,4854492916,birdmil,0,114.840004,DST Broncos  FLEX Kyren Williams QB Trevor Lawrence RB De'Von Achane RB Travis Etienne Jr. TE Juwan Johnson WR Brian Thomas Jr. WR DK Metcalf WR Marvin Harrison Jr.,False,12.25456963928766,Loss
4978,4852671987,Nerdrage20,0,114.84,DST Patriots  FLEX Hollywood Brown QB Joe Burrow RB Dylan Sampson RB Trey Benson TE Trey McBride WR Ja'Marr Chase WR Keon Coleman WR Kayshon Boutte,False,8.001573151315851,Loss
4978,4854464864,Macc74,0,114.84,DST Broncos  FLEX DeAndre Hopkins QB Jalen Hurts RB James Cook RB Breece Hall TE Jake Ferguson WR CeeDee Lamb WR Michael Pittman Jr. WR Keon Coleman,False,4.03076600377819,Loss
4982,4848329290,kpat2124,0,114.82,DST Rams  FLEX Tyler Warren QB Josh Allen RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Marvin Harrison Jr.,False,19.208521242843464,Loss
4982,4853553640,npk2019,0,114.81999,DST Cowboys  FLEX Mark Andrews QB Josh Allen RB De'Von Achane RB Chase Brown TE Jake Ferguson WR Jaxon Smith-Njigba WR Davante Adams WR Khalil Shakir,False,9.956742152895307,Loss
4984,4854338509,Dcca122,0,114.799995,DST Steelers  FLEX Tetairoa McMillan QB Lamar Jackson RB Chase Brown RB Alvin Kamara TE David Njoku WR Zay Flowers WR Marvin Harrison Jr. WR Chris Olave,False,12.63754088701972,Loss
4985,4854444386,tfamularo,0,114.78001,DST Colts  FLEX James Cook QB Patrick Mahomes RB Chase Brown RB James Conner TE Mark Andrews WR Jameson Williams WR DeVonta Smith WR Hollywood Brown,False,9.090017750133281,Loss
4986,4849519439,piezers,0,114.740005,DST Giants  FLEX Cedric Tillman QB Jalen Hurts RB Christian McCaffrey RB Chase Brown TE Juwan Johnson WR Puka Nacua WR DeVonta Smith WR Hollywood Brown,False,16.850224612072363,Loss
4986,4853260593,jwbates01,0,114.74,DST Bears  FLEX Javonte Williams QB Jalen Hurts RB Breece Hall RB Kenneth Walker III TE David Njoku WR CeeDee Lamb WR George Pickens WR Keon Coleman,False,3.9702968593994448,Loss
4986,4854452147,LouieBkeywest,0,114.74,DST Cowboys  FLEX Saquon Barkley QB Dak Prescott RB Travis Etienne Jr. RB TreVeyon Henderson TE Juwan Johnson WR Brian Thomas Jr. WR Marvin Harrison Jr. WR George Pickens,False,6.40921901600887,Loss
4986,4854387388,shelton72,0,114.73999,DST 49ers  FLEX Travis Hunter QB Dak Prescott RB James Conner RB Kenneth Walker III TE Evan Engram WR CeeDee Lamb WR DK Metcalf WR Michael Pittman Jr.,False,4.393580870050667,Loss
4990,4854380743,scottwalker3782,0,114.71999,DST Patriots  FLEX Joshua Palmer QB Josh Allen RB Alvin Kamara RB Travis Etienne Jr. TE Sam LaPorta WR CeeDee Lamb WR Zay Flowers WR Keon Coleman,False,9.39236347202701,Loss
4991,4847099705,sbronder,0,114.700005,DST Cowboys  FLEX Calvin Ridley QB Drake Maye RB Christian McCaffrey RB Dylan Sampson TE Hunter Henry WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,False,13.403483382483836,Loss
4991,4853876618,richauf,0,114.7,DST 49ers  FLEX Travis Etienne Jr. QB Drake Maye RB Derrick Henry RB Christian McCaffrey TE Juwan Johnson WR Garrett Wilson WR Hollywood Brown WR Kayshon Boutte,False,13.665516341458405,Loss
4993,4852985520,WooPigletSooie,0,114.68,DST Titans  FLEX Christian McCaffrey QB Justin Fields RB Chase Brown RB Breece Hall TE Harold Fannin Jr. WR Ja'Marr Chase WR Hollywood Brown WR Chris Olave,False,19.79305630517134,Loss
4993,4854450671,NJDrive76,0,114.68,DST Broncos  FLEX Troy Franklin QB Justin Fields RB Christian McCaffrey RB Jahmyr Gibbs TE Jonnu Smith WR Garrett Wilson WR Tyreek Hill WR Hollywood Brown,False,12.415820690964317,Loss
4993,4851079140,SportJeff,0,114.67999,DST Saints  FLEX David Montgomery QB Justin Fields RB Javonte Williams RB Travis Etienne Jr. TE Trey McBride WR CeeDee Lamb WR Marvin Harrison Jr. WR Hollywood Brown,False,11.609565432581036,Loss
4996,4854124849,nazipuncher42,0,114.62001,DST Saints  FLEX Tony Pollard QB Josh Allen RB Christian McCaffrey RB James Conner TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,False,19.248834005762625,Loss
4997,4854381828,Mozeon,0,114.600006,DST Broncos  FLEX Tetairoa McMillan QB Tua Tagovailoa RB Chase Brown RB Breece Hall TE Trey McBride WR Tyreek Hill WR Jaylen Waddle WR Stefon Diggs,False,7.90079124401794,Loss
4998,4849132469,ykozlowski,0,114.58001,DST Rams  FLEX Dylan Sampson QB Justin Fields RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR CeeDee Lamb WR Garrett Wilson WR Jerry Jeudy,False,16.749442704774456,Loss
4998,4847123022,flash813,0,114.58,DST Saints  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR JuJu Smith-Schuster,False,19.148052098464717,Loss
4998,4847144722,nickg77777,0,114.58,DST Rams  FLEX Kyren Williams QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Trey McBride WR Jaxon Smith-Njigba WR Chris Olave WR Tyquan Thornton,False,19.85352544955009,Loss
4998,4853212784,Bamorris76,0,114.58,DST Seahawks  FLEX Kyren Williams QB Justin Fields RB Jahmyr Gibbs RB De'Von Achane TE Brenton Strange WR Jaxon Smith-Njigba WR Marvin Harrison Jr. WR DeVonta Smith,False,12.456133453883481,Loss
4998,4846069200,CrappieKiller7,0,114.579994,DST Rams  FLEX JuJu Smith-Schuster QB Justin Fields RB Christian McCaffrey RB Javonte Williams TE Hunter Henry WR Puka Nacua WR Courtland Sutton WR Jaxon Smith-Njigba,False,16.164907642446575,Loss
5003,4851823537,akarol47,0,114.55999,DST Cowboys  FLEX Breece Hall QB Mac Jones RB Christian McCaffrey RB James Conner TE Tyler Warren WR A.J. Brown WR Jaxon Smith-Njigba WR Ricky Pearsall,False,16.28584593120407,Loss
