sum_projpts,avg_projpts,std_projpts,sum_projown,max_projown,num_chalk,num_value,sum_value,avg_salary,num_stacks,qb_wr_stacks,pos_rb,pos_wr,pos_te,pos_qb,pos_dst,avg_floor,min_floor,num_boom_bust,target_points,target_cash
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
142.79999999999998,15.866666666666665,4.348435223030106,187.9,38.5,0,5,25.877591486696858,5533.333333333333,0,0,0,0,0,1,1,14.744444444444444,0.0,0,176.68,1
138.7,15.41111111111111,4.431063189309572,149.4,31.6,0,7,25.5193581719929,5544.444444444444,0,0,0,0,0,1,1,14.372222222222222,0.0,0,176.58,1
146.29999999999998,16.255555555555556,3.469585665660674,174.1,38.5,0,5,26.844030967379116,5555.555555555556,0,0,0,0,0,1,1,14.805555555555555,0.0,0,176.57999,1
142.4,15.822222222222223,3.6862440317657197,195.5,38.5,0,4,26.191039150144523,5466.666666666667,0,0,0,0,0,1,1,14.855555555555554,0.0,0,176.48,1
142.4,15.822222222222223,3.68624403176572,195.5,38.5,0,4,26.191039150144523,5466.666666666667,0,0,0,0,0,1,1,14.855555555555554,0.0,0,176.48,1
144.29999999999998,16.03333333333333,4.65570140317821,173.4,38.5,0,5,26.115453434414814,5511.111111111111,0,0,0,0,0,1,1,17.615555555555556,7.0,0,176.42,1
148.7,16.522222222222226,5.552132278639096,180.6,38.5,0,5,26.58104609780089,5533.333333333333,0,0,0,0,0,1,1,16.975555555555555,7.15,0,176.34,1
147.9,16.43333333333333,4.789572005931219,155.9,38.5,0,5,26.54962421746389,5555.555555555556,0,0,0,0,0,1,1,14.303333333333335,3.0,0,176.34,1
132.8,14.755555555555553,3.172839986549419,129.7,38.5,0,7,24.03147914683444,5555.555555555556,0,0,0,0,0,1,1,11.904444444444445,5.0,0,176.22002,1
141.3,15.700000000000001,4.252319628417203,171.8,38.5,0,5,25.47539631523982,5522.222222222223,0,0,0,0,0,1,1,15.537777777777778,7.15,0,176.22,1
141.5,15.722222222222221,4.719646356285082,153.9,31.6,0,5,25.975984665635703,5455.555555555556,0,0,0,0,0,1,1,18.45444444444444,7.15,0,176.02,1
143.9,15.988888888888889,5.465537372064351,183.8,38.5,0,5,25.4018296877212,5544.444444444444,0,0,0,0,0,1,1,17.126666666666665,7.15,0,175.92,1
143.9,15.988888888888889,5.465537372064351,183.8,38.5,0,5,25.4018296877212,5544.444444444444,0,0,0,0,0,1,1,17.126666666666665,7.15,0,175.92,1
136.9,15.211111111111112,4.007616205965959,156.2,38.5,0,6,25.260979672506075,5533.333333333333,0,0,0,0,0,1,1,11.094444444444443,0.0,0,175.81999,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
140.2,15.577777777777776,4.855644545332503,177.3,38.5,0,5,25.611707798944973,5488.888888888889,0,0,0,0,0,1,1,13.522222222222222,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058383,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
142.0,15.777777777777779,4.184037863058384,178.1,38.5,0,6,25.842955368098476,5544.444444444444,0,0,0,0,0,1,1,13.411111111111111,0.0,0,175.78,1
140.1,15.566666666666666,4.043101120015014,163.5,38.5,0,5,25.455839653310374,5533.333333333333,0,0,0,0,0,1,1,16.093333333333334,7.0,0,175.71999,1
139.8,15.533333333333335,4.336921591277491,167.79999999999998,38.5,0,6,25.275442500676906,5544.444444444444,0,0,0,0,0,1,1,15.855555555555554,0.0,0,175.68001,1
145.5,16.166666666666668,4.380766041585776,170.0,31.6,0,5,26.165040244835275,5533.333333333333,0,0,0,0,0,1,1,16.54888888888889,3.5,0,175.62001,1
